timestamp,locomotive_id,failure_type_true,coolant_temp_f,coolant_level_pct,battery_volts,oil_pressure_psi,engine_temp_f,rpm,ambient_temp_f,cooling_water_loss,battery_failure
2026-01-01 02:00:00,NS-1019,both,184.58,95.19,13.736,63.96,188.38,784.6,47.85,0,0
2026-01-01 03:00:00,NS-1019,both,181.24,95.95,13.943,64.69,190.24,781.8,54.97,0,0
2026-01-01 04:00:00,NS-1019,both,183.32,94.86,13.902,67.14,196.29,802.1,58.22,0,0
2026-01-01 05:00:00,NS-1019,both,182.18,95.39,13.849,65.78,189.84,814.7,50.27,0,0
2026-01-01 06:00:00,NS-1019,both,186.0,94.96,13.823,65.22,191.13,798.9,52.77,0,0
2026-01-01 07:00:00,NS-1019,both,182.48,95.46,13.793,65.18,194.54,810.2,51.23,0,0
2026-01-01 08:00:00,NS-1019,both,178.72,95.95,13.886,65.83,189.3,821.7,44.3,0,0
2026-01-01 09:00:00,NS-1019,both,183.01,95.31,13.852,66.42,197.02,799.8,53.95,0,0
2026-01-01 10:00:00,NS-1019,both,184.48,95.26,13.928,64.25,188.97,806.8,59.01,0,0
2026-01-01 11:00:00,NS-1019,both,184.07,95.12,13.899,67.02,193.15,796.7,59.96,0,0
2026-01-01 12:00:00,NS-1019,both,182.51,95.08,13.741,66.99,197.93,799.5,61.77,0,0
2026-01-01 13:00:00,NS-1019,both,189.05,95.28,13.877,63.96,190.11,822.6,43.94,0,0
2026-01-01 14:00:00,NS-1019,both,184.67,95.52,13.927,64.64,188.49,816.1,54.34,0,0
2026-01-01 15:00:00,NS-1019,both,181.8,94.98,13.861,64.51,190.21,781.3,57.2,0,0
2026-01-01 16:00:00,NS-1019,both,182.71,95.05,13.947,64.74,196.53,775.8,55.31,0,0
2026-01-01 17:00:00,NS-1019,both,186.43,95.72,13.721,64.86,190.17,823.2,54.91,0,0
2026-01-01 18:00:00,NS-1019,both,181.98,95.08,13.741,65.98,194.49,819.6,50.99,0,0
2026-01-01 19:00:00,NS-1019,both,185.64,95.91,13.732,65.08,193.91,787.5,52.06,0,0
2026-01-01 20:00:00,NS-1019,both,185.07,94.74,13.869,65.58,183.8,807.9,49.57,0,0
2026-01-01 21:00:00,NS-1019,both,180.18,95.23,13.839,64.07,189.67,808.3,65.81,0,0
2026-01-01 22:00:00,NS-1019,both,178.51,95.79,13.842,65.17,191.54,809.0,53.18,0,0
2026-01-01 23:00:00,NS-1019,both,183.94,95.31,14.062,67.3,189.76,809.8,65.91,0,0
2026-01-02 00:00:00,NS-1019,both,184.23,95.64,14.002,66.16,189.53,782.1,61.85,0,0
2026-01-02 01:00:00,NS-1019,both,184.08,95.65,13.98,66.02,191.69,786.8,56.46,0,0
2026-01-02 02:00:00,NS-1019,both,184.75,94.73,13.862,66.4,195.85,813.1,55.2,0,0
2026-01-02 03:00:00,NS-1019,both,185.35,95.09,13.98,65.47,185.38,806.4,50.78,0,0
2026-01-02 04:00:00,NS-1019,both,182.38,95.22,13.887,64.16,192.14,788.9,63.69,0,0
2026-01-02 05:00:00,NS-1019,both,181.65,95.6,13.727,65.56,191.62,795.1,60.01,0,0
2026-01-02 06:00:00,NS-1019,both,184.04,94.75,14.02,63.83,193.2,818.6,56.43,0,0
2026-01-02 07:00:00,NS-1019,both,184.9,95.94,13.974,66.17,192.92,790.5,54.01,0,0
2026-01-02 08:00:00,NS-1019,both,182.09,94.32,13.882,66.77,195.07,792.1,50.99,0,0
2026-01-02 09:00:00,NS-1019,both,182.11,96.38,14.063,66.67,186.7,844.2,62.95,0,0
2026-01-02 10:00:00,NS-1019,both,187.95,96.02,13.876,64.45,190.55,806.2,53.62,0,0
2026-01-02 11:00:00,NS-1019,both,184.85,96.03,13.807,64.49,191.98,782.4,50.2,0,0
2026-01-02 12:00:00,NS-1019,both,182.14,95.74,13.776,64.08,190.6,793.0,51.23,0,0
2026-01-02 13:00:00,NS-1019,both,185.42,95.2,13.842,64.0,195.99,846.6,55.79,0,0
2026-01-02 14:00:00,NS-1019,both,183.05,95.34,13.956,64.22,186.83,809.7,54.36,0,0
2026-01-02 15:00:00,NS-1019,both,178.59,95.32,14.0,63.89,188.72,806.3,61.58,0,0
2026-01-02 16:00:00,NS-1019,both,184.32,95.55,13.883,66.0,192.63,768.5,57.05,0,0
2026-01-02 17:00:00,NS-1019,both,185.24,96.1,13.927,66.3,190.57,798.9,60.95,0,0
2026-01-02 18:00:00,NS-1019,both,185.09,94.77,13.817,64.01,190.66,819.1,49.85,0,0
2026-01-02 19:00:00,NS-1019,both,185.58,96.07,13.896,64.56,191.11,791.6,47.27,0,0
2026-01-02 20:00:00,NS-1019,both,183.68,94.97,13.818,65.04,190.95,800.1,59.29,0,0
2026-01-02 21:00:00,NS-1019,both,183.23,94.77,13.735,65.14,189.63,806.5,59.57,0,0
2026-01-02 22:00:00,NS-1019,both,185.38,95.4,13.896,63.43,194.29,777.6,63.48,0,0
2026-01-02 23:00:00,NS-1019,both,182.3,95.33,13.919,65.38,192.68,764.7,56.62,0,0
2026-01-03 00:00:00,NS-1019,both,184.95,95.42,13.948,64.42,193.59,796.0,51.74,0,0
2026-01-03 01:00:00,NS-1019,both,185.52,95.0,13.638,66.9,189.46,808.3,65.64,0,0
2026-01-03 02:00:00,NS-1019,both,185.85,95.56,13.695,66.41,192.35,805.1,63.34,0,0
2026-01-03 03:00:00,NS-1019,both,181.16,95.3,13.913,64.31,187.35,797.9,52.75,0,0
2026-01-03 04:00:00,NS-1019,both,185.08,96.35,13.746,64.77,196.3,814.4,60.02,0,0
2026-01-03 05:00:00,NS-1019,both,183.28,95.69,13.818,66.63,191.62,827.1,54.05,0,0
2026-01-03 06:00:00,NS-1019,both,184.85,95.13,13.742,64.29,196.04,798.3,54.7,0,0
2026-01-03 07:00:00,NS-1019,both,184.93,95.89,13.793,64.75,188.59,803.7,52.68,0,0
2026-01-03 08:00:00,NS-1019,both,185.25,96.4,13.874,67.24,189.17,765.3,55.29,0,0
2026-01-03 09:00:00,NS-1019,both,184.61,95.45,14.052,62.9,187.5,780.7,51.99,0,0
2026-01-03 10:00:00,NS-1019,both,180.01,95.58,13.715,63.43,190.48,802.9,57.13,0,0
2026-01-03 11:00:00,NS-1019,both,182.05,95.29,13.882,64.22,190.86,775.5,56.46,0,0
2026-01-03 12:00:00,NS-1019,both,187.38,95.31,13.819,65.62,193.85,810.8,58.4,0,0
2026-01-03 13:00:00,NS-1019,both,182.35,95.05,13.868,64.9,190.07,780.4,46.59,0,0
2026-01-03 14:00:00,NS-1019,both,181.14,96.12,13.921,64.94,189.45,812.1,54.55,0,0
2026-01-03 15:00:00,NS-1019,both,181.98,95.81,13.827,65.82,186.57,777.0,46.85,0,0
2026-01-03 16:00:00,NS-1019,both,182.66,95.86,13.796,64.24,195.17,803.3,54.73,0,0
2026-01-03 17:00:00,NS-1019,both,180.39,95.1,13.95,63.52,188.81,813.3,52.0,0,0
2026-01-03 18:00:00,NS-1019,both,178.62,95.13,13.95,64.76,190.77,791.4,47.69,0,0
2026-01-03 19:00:00,NS-1019,both,180.73,96.49,13.948,63.44,191.52,796.8,63.87,0,0
2026-01-03 20:00:00,NS-1019,both,182.03,95.28,13.683,64.89,186.69,792.0,63.61,0,0
2026-01-03 21:00:00,NS-1019,both,179.53,95.6,13.871,65.57,191.71,789.4,50.53,0,0
2026-01-03 22:00:00,NS-1019,both,181.45,95.05,14.037,65.21,192.25,798.2,56.37,0,0
2026-01-03 23:00:00,NS-1019,both,182.83,95.32,13.898,63.71,197.49,785.1,54.89,0,0
2026-01-04 00:00:00,NS-1019,both,179.34,95.76,13.98,63.88,190.46,775.1,57.46,0,0
2026-01-04 01:00:00,NS-1019,both,182.37,95.42,13.867,65.27,191.79,806.4,58.43,0,0
2026-01-04 02:00:00,NS-1019,both,183.59,95.4,13.853,65.53,188.92,783.0,54.61,0,0
2026-01-04 03:00:00,NS-1019,both,182.88,95.49,13.784,63.26,186.79,788.2,53.45,0,0
2026-01-04 04:00:00,NS-1019,both,183.62,95.62,13.924,65.17,195.53,793.1,54.35,0,0
2026-01-04 05:00:00,NS-1019,both,183.68,95.13,13.804,65.17,192.22,794.3,62.8,0,0
2026-01-04 06:00:00,NS-1019,both,183.48,95.82,13.876,63.93,191.39,785.4,60.38,0,0
2026-01-04 07:00:00,NS-1019,both,181.09,95.64,13.819,64.59,184.81,787.2,54.63,0,0
2026-01-04 08:00:00,NS-1019,both,183.78,95.47,13.883,65.45,194.41,790.2,60.08,0,0
2026-01-04 09:00:00,NS-1019,both,183.79,95.7,13.936,63.85,195.39,798.0,51.43,0,0
2026-01-04 10:00:00,NS-1019,both,181.16,95.03,13.859,67.11,191.54,790.6,62.03,0,0
2026-01-04 11:00:00,NS-1019,both,182.28,94.99,13.831,65.48,188.88,810.6,56.7,0,0
2026-01-04 12:00:00,NS-1019,both,185.34,95.67,13.847,66.74,192.0,800.0,51.87,0,0
2026-01-04 13:00:00,NS-1019,both,185.83,96.21,13.761,65.2,193.35,785.1,53.45,0,0
2026-01-04 14:00:00,NS-1019,both,185.77,95.06,13.824,65.39,190.47,781.9,53.44,0,0
2026-01-04 15:00:00,NS-1019,both,181.49,94.47,13.84,66.05,189.47,793.3,47.71,0,0
2026-01-04 16:00:00,NS-1019,both,182.11,94.89,13.73,64.28,191.95,818.5,57.77,0,0
2026-01-04 17:00:00,NS-1019,both,184.55,94.69,13.964,64.62,189.88,801.4,60.95,0,0
2026-01-04 18:00:00,NS-1019,both,180.66,95.36,13.927,63.77,188.14,801.4,53.76,0,0
2026-01-04 19:00:00,NS-1019,both,183.97,95.05,13.986,65.04,196.69,808.9,61.22,0,0
2026-01-04 20:00:00,NS-1019,both,186.34,95.15,13.954,66.26,190.78,768.1,58.69,0,0
2026-01-04 21:00:00,NS-1019,both,184.63,95.95,13.859,63.87,188.68,803.2,52.15,0,0
2026-01-04 22:00:00,NS-1019,both,180.38,95.43,13.902,65.21,191.28,777.9,53.44,0,0
2026-01-04 23:00:00,NS-1019,both,187.26,95.54,13.855,64.33,192.62,790.0,50.24,0,0
2026-01-05 00:00:00,NS-1019,both,184.76,95.88,13.769,65.91,189.25,810.2,69.56,0,0
2026-01-05 01:00:00,NS-1019,both,185.3,95.16,13.853,64.82,191.02,818.7,60.04,0,0
2026-01-05 02:00:00,NS-1019,both,181.4,95.09,13.799,66.87,192.29,822.8,43.21,0,0
2026-01-05 03:00:00,NS-1019,both,183.11,94.67,13.804,67.14,192.61,804.7,51.6,0,0
2026-01-05 04:00:00,NS-1019,both,184.82,94.82,13.915,64.61,192.39,818.4,47.67,0,0
2026-01-05 05:00:00,NS-1019,both,182.02,95.8,13.891,64.79,196.09,803.0,61.04,0,0
2026-01-05 06:00:00,NS-1019,both,185.08,96.14,14.069,66.05,191.15,787.7,61.25,0,0
2026-01-05 07:00:00,NS-1019,both,185.03,94.88,13.806,66.97,197.89,800.4,60.17,0,0
2026-01-05 08:00:00,NS-1019,both,186.03,95.98,13.864,65.01,189.54,801.8,51.51,0,0
2026-01-05 09:00:00,NS-1019,both,182.04,95.75,14.058,66.38,191.57,825.5,56.66,0,0
2026-01-05 10:00:00,NS-1019,both,182.06,94.87,13.637,66.54,192.89,790.2,58.73,0,0
2026-01-05 11:00:00,NS-1019,both,179.84,96.05,13.816,63.92,190.56,829.0,52.12,0,0
2026-01-05 12:00:00,NS-1019,both,181.45,95.22,13.985,64.52,191.33,794.7,57.19,0,0
2026-01-05 13:00:00,NS-1019,both,181.76,95.26,13.913,65.35,192.9,751.2,53.07,0,0
2026-01-05 14:00:00,NS-1019,both,181.07,95.03,13.885,62.8,189.14,787.9,57.22,0,0
2026-01-05 15:00:00,NS-1019,both,181.66,95.92,13.779,64.88,193.27,805.6,56.57,0,0
2026-01-05 16:00:00,NS-1019,both,181.94,95.34,13.852,65.14,191.65,800.5,60.14,0,0
2026-01-05 17:00:00,NS-1019,both,184.04,95.15,13.867,66.59,189.16,804.2,50.4,0,0
2026-01-05 18:00:00,NS-1019,both,184.24,95.75,13.721,65.26,193.49,798.6,61.52,0,0
2026-01-05 19:00:00,NS-1019,both,181.09,95.18,13.864,64.54,187.19,814.5,61.64,0,0
2026-01-05 20:00:00,NS-1019,both,182.54,94.59,13.773,65.08,185.92,804.3,58.94,0,0
2026-01-05 21:00:00,NS-1019,both,183.12,94.77,13.877,65.74,190.27,782.5,57.85,0,0
2026-01-05 22:00:00,NS-1019,both,180.81,95.59,13.873,64.49,193.12,813.4,54.23,0,0
2026-01-05 23:00:00,NS-1019,both,181.76,94.5,13.851,66.04,189.49,794.3,57.61,0,0
2026-01-06 00:00:00,NS-1019,both,185.82,95.37,13.851,64.73,189.1,787.4,57.92,0,0
2026-01-06 01:00:00,NS-1019,both,182.52,95.79,13.823,65.92,192.78,802.7,56.35,0,0
2026-01-06 02:00:00,NS-1019,both,185.16,95.35,14.057,65.41,194.53,789.7,59.13,0,0
2026-01-06 03:00:00,NS-1019,both,182.66,95.86,13.885,65.5,191.34,806.6,56.27,0,0
2026-01-06 04:00:00,NS-1019,both,181.72,94.77,13.797,65.57,189.08,802.8,48.82,0,0
2026-01-06 05:00:00,NS-1019,both,183.34,94.06,13.873,64.23,195.06,811.2,62.46,0,0
2026-01-06 06:00:00,NS-1019,both,185.28,95.39,13.865,65.68,193.08,800.8,57.5,0,0
2026-01-06 07:00:00,NS-1019,both,182.41,95.08,13.902,63.5,189.89,817.6,53.2,0,0
2026-01-06 08:00:00,NS-1019,both,185.42,95.67,13.878,64.04,192.73,812.6,54.9,0,0
2026-01-06 09:00:00,NS-1019,both,184.61,95.45,13.795,65.33,193.92,781.4,51.83,0,0
2026-01-06 10:00:00,NS-1019,both,181.21,95.54,13.886,64.69,184.99,803.3,53.35,0,0
2026-01-06 11:00:00,NS-1019,both,180.42,95.93,13.817,64.71,190.29,817.7,60.08,0,0
2026-01-06 12:00:00,NS-1019,both,179.93,95.36,13.856,63.12,190.95,785.1,58.13,0,0
2026-01-06 13:00:00,NS-1019,both,184.02,95.74,13.85,64.5,191.93,790.3,61.9,0,0
2026-01-06 14:00:00,NS-1019,both,183.86,94.73,13.794,64.88,193.36,791.2,50.53,0,0
2026-01-06 15:00:00,NS-1019,both,183.76,95.64,13.905,65.03,189.93,800.6,54.64,0,0
2026-01-06 16:00:00,NS-1019,both,181.44,95.0,13.778,65.29,192.16,807.0,56.69,0,0
2026-01-06 17:00:00,NS-1019,both,180.79,95.23,13.874,65.28,188.34,781.1,59.73,0,0
2026-01-06 18:00:00,NS-1019,both,182.74,95.1,13.883,66.63,190.98,773.3,60.42,0,0
2026-01-06 19:00:00,NS-1019,both,182.97,95.52,13.911,65.54,195.36,775.5,60.91,0,0
2026-01-06 20:00:00,NS-1019,both,185.0,95.71,13.916,64.03,190.03,819.4,58.24,0,0
2026-01-06 21:00:00,NS-1019,both,179.15,95.22,13.903,64.77,187.11,800.7,50.98,0,0
2026-01-06 22:00:00,NS-1019,both,182.85,95.54,13.85,64.38,192.48,814.9,54.53,0,0
2026-01-06 23:00:00,NS-1019,both,183.12,95.76,13.89,66.54,189.17,769.5,62.19,0,0
2026-01-07 00:00:00,NS-1019,both,183.11,95.73,13.939,64.76,192.94,770.1,58.49,0,0
2026-01-07 01:00:00,NS-1019,both,184.69,95.83,13.821,64.7,186.91,823.3,54.64,0,0
2026-01-07 02:00:00,NS-1019,both,184.57,95.91,13.991,64.23,189.54,789.7,62.98,0,0
2026-01-07 03:00:00,NS-1019,both,180.61,95.75,13.855,65.4,192.01,807.8,58.96,0,0
2026-01-07 04:00:00,NS-1019,both,181.89,95.34,13.774,64.78,189.68,776.7,61.38,0,0
2026-01-07 05:00:00,NS-1019,both,185.71,95.72,13.915,65.98,187.97,824.4,63.65,0,0
2026-01-07 06:00:00,NS-1019,both,182.27,95.05,13.934,65.89,185.76,809.2,63.56,0,0
2026-01-07 07:00:00,NS-1019,both,180.91,95.35,13.974,66.26,192.69,811.9,53.09,0,0
2026-01-07 08:00:00,NS-1019,both,180.07,95.66,13.964,65.58,187.7,815.7,48.22,0,0
2026-01-07 09:00:00,NS-1019,both,182.44,95.81,13.802,67.28,193.18,793.9,54.74,0,0
2026-01-07 10:00:00,NS-1019,both,182.36,95.64,13.709,64.18,195.7,808.8,53.5,0,0
2026-01-07 11:00:00,NS-1019,both,184.99,95.2,13.88,65.31,192.68,798.8,60.28,0,0
2026-01-07 12:00:00,NS-1019,both,185.88,95.21,13.914,65.23,193.94,767.4,48.33,0,0
2026-01-07 13:00:00,NS-1019,both,180.84,95.69,13.892,64.99,196.2,815.2,51.95,0,0
2026-01-07 14:00:00,NS-1019,both,182.85,95.52,13.86,64.84,184.77,816.4,50.25,0,0
2026-01-07 15:00:00,NS-1019,both,185.64,95.01,13.916,65.2,190.07,793.0,52.78,0,0
2026-01-07 16:00:00,NS-1019,both,180.34,95.28,13.904,66.91,190.16,800.7,51.61,0,0
2026-01-07 17:00:00,NS-1019,both,182.43,95.6,13.8,65.89,194.3,814.7,66.08,0,0
2026-01-07 18:00:00,NS-1019,both,180.62,94.79,13.965,67.03,192.98,796.8,58.98,0,0
2026-01-07 19:00:00,NS-1019,both,181.8,95.86,14.057,67.08,188.62,782.8,55.97,0,0
2026-01-07 20:00:00,NS-1019,both,184.44,95.01,13.643,64.59,192.61,813.6,48.7,0,0
2026-01-07 21:00:00,NS-1019,both,185.49,95.27,13.873,65.31,188.09,791.3,57.27,0,0
2026-01-07 22:00:00,NS-1019,both,185.08,96.1,13.974,66.86,187.67,779.0,48.82,0,0
2026-01-07 23:00:00,NS-1019,both,184.71,95.5,13.744,65.81,193.96,770.2,53.42,0,0
2026-01-08 00:00:00,NS-1019,both,179.89,96.15,13.918,64.94,188.07,799.8,54.65,0,0
2026-01-08 01:00:00,NS-1019,both,185.99,95.75,13.887,64.21,189.27,801.1,50.34,0,0
2026-01-08 02:00:00,NS-1019,both,186.28,96.26,13.741,65.91,188.93,803.4,44.47,0,0
2026-01-08 03:00:00,NS-1019,both,180.98,95.48,13.877,66.57,188.48,806.1,62.36,0,0
2026-01-08 04:00:00,NS-1019,both,186.05,95.39,13.823,65.68,186.72,803.6,66.28,0,0
2026-01-08 05:00:00,NS-1019,both,187.02,95.62,13.843,65.95,192.92,810.3,61.73,0,0
2026-01-08 06:00:00,NS-1019,both,184.4,95.35,13.969,65.69,193.32,767.0,58.16,0,0
2026-01-08 07:00:00,NS-1019,both,182.82,94.87,13.789,65.37,193.07,777.0,60.67,0,0
2026-01-08 08:00:00,NS-1019,both,184.64,95.57,13.879,65.17,185.35,807.7,49.66,0,0
2026-01-08 09:00:00,NS-1019,both,184.41,95.25,13.965,66.69,192.2,812.9,49.7,0,0
2026-01-08 10:00:00,NS-1019,both,187.51,95.41,13.904,64.71,192.01,792.9,59.41,0,0
2026-01-08 11:00:00,NS-1019,both,183.09,94.76,13.801,64.41,185.54,804.8,61.04,0,0
2026-01-08 12:00:00,NS-1019,both,182.98,95.3,13.878,63.06,192.78,792.2,64.73,0,0
2026-01-08 13:00:00,NS-1019,both,186.34,96.46,13.86,65.45,192.69,802.5,55.11,0,0
2026-01-08 14:00:00,NS-1019,both,183.5,95.26,13.854,64.95,196.27,793.7,60.27,0,0
2026-01-08 15:00:00,NS-1019,both,179.91,95.58,13.854,67.11,188.75,790.7,63.73,0,0
2026-01-08 16:00:00,NS-1019,both,182.47,95.72,13.841,64.97,195.01,821.9,51.51,0,0
2026-01-08 17:00:00,NS-1019,both,182.45,94.96,13.666,65.81,189.49,802.7,61.25,0,0
2026-01-08 18:00:00,NS-1019,both,185.73,94.91,13.695,66.33,188.23,807.9,55.38,0,0
2026-01-08 19:00:00,NS-1019,both,183.93,95.1,13.964,65.88,192.2,812.0,67.69,0,0
2026-01-08 20:00:00,NS-1019,both,181.68,95.19,13.813,64.32,193.91,786.4,58.64,0,0
2026-01-08 21:00:00,NS-1019,both,186.61,95.73,13.807,65.1,189.67,786.6,53.68,0,0
2026-01-08 22:00:00,NS-1019,both,182.15,95.84,13.857,65.27,189.31,795.0,67.54,0,0
2026-01-08 23:00:00,NS-1019,both,180.55,95.43,13.923,65.71,189.95,803.8,58.57,0,0
2026-01-09 00:00:00,NS-1019,both,180.46,95.26,13.846,65.36,188.58,842.2,59.35,0,0
2026-01-09 01:00:00,NS-1019,both,179.93,95.33,13.942,65.11,196.53,804.8,55.19,0,0
2026-01-09 02:00:00,NS-1019,both,184.45,95.07,13.943,65.78,188.21,782.7,57.35,0,0
2026-01-09 03:00:00,NS-1019,both,180.38,95.94,13.898,64.64,192.95,789.6,48.32,0,0
2026-01-09 04:00:00,NS-1019,both,183.38,94.96,13.712,65.85,192.66,803.4,55.62,0,0
2026-01-09 05:00:00,NS-1019,both,184.91,95.76,13.878,65.27,195.25,807.4,54.23,0,0
2026-01-09 06:00:00,NS-1019,both,183.33,95.45,13.851,64.85,202.84,778.5,65.17,0,0
2026-01-09 07:00:00,NS-1019,both,183.8,94.95,13.781,65.21,195.4,814.2,62.64,0,0
2026-01-09 08:00:00,NS-1019,both,182.66,94.98,13.796,65.45,192.21,826.7,57.06,0,0
2026-01-09 09:00:00,NS-1019,both,182.11,95.11,13.98,64.14,196.25,835.8,58.55,0,0
2026-01-09 10:00:00,NS-1019,both,181.9,95.61,13.886,63.84,194.0,791.0,63.76,0,0
2026-01-09 11:00:00,NS-1019,both,182.0,95.85,13.837,66.05,194.41,783.7,56.86,0,0
2026-01-09 12:00:00,NS-1019,both,181.2,95.26,13.905,65.07,189.13,804.0,59.72,0,0
2026-01-09 13:00:00,NS-1019,both,179.78,95.42,13.774,64.21,191.82,797.3,49.55,0,0
2026-01-09 14:00:00,NS-1019,both,184.56,94.83,13.844,66.32,189.82,785.2,60.38,0,0
2026-01-09 15:00:00,NS-1019,both,185.49,94.99,13.699,63.48,189.97,818.9,51.72,0,0
2026-01-09 16:00:00,NS-1019,both,186.24,95.02,13.701,64.39,187.48,795.0,63.74,0,0
2026-01-09 17:00:00,NS-1019,both,186.18,95.27,13.969,66.7,190.95,817.5,66.96,0,0
2026-01-09 18:00:00,NS-1019,both,184.17,95.93,13.757,65.11,188.66,778.5,58.96,0,0
2026-01-09 19:00:00,NS-1019,both,187.54,94.99,13.732,64.93,194.29,791.3,54.17,0,0
2026-01-09 20:00:00,NS-1019,both,182.6,95.25,13.968,64.6,194.29,803.6,52.93,0,0
2026-01-09 21:00:00,NS-1019,both,187.68,95.71,13.739,65.89,187.51,784.4,61.1,0,0
2026-01-09 22:00:00,NS-1019,both,184.24,95.52,13.824,65.55,190.83,814.1,51.55,0,0
2026-01-09 23:00:00,NS-1019,both,183.06,94.97,13.822,66.98,187.73,785.0,62.75,0,0
2026-01-10 00:00:00,NS-1019,both,182.7,95.6,13.998,65.69,190.12,797.5,52.83,0,0
2026-01-10 01:00:00,NS-1019,both,178.96,95.69,13.818,65.21,186.85,804.4,53.29,0,0
2026-01-10 02:00:00,NS-1019,both,180.52,95.57,13.87,65.74,189.99,811.9,61.4,0,0
2026-01-10 03:00:00,NS-1019,both,185.73,95.6,13.98,65.22,187.92,824.9,57.47,0,0
2026-01-10 04:00:00,NS-1019,both,181.42,95.01,13.88,63.42,187.66,780.9,61.45,0,0
2026-01-10 05:00:00,NS-1019,both,185.5,95.77,13.793,65.21,188.16,784.3,50.9,0,0
2026-01-10 06:00:00,NS-1019,both,182.72,94.81,13.856,65.59,195.03,817.3,44.75,0,0
2026-01-10 07:00:00,NS-1019,both,182.32,94.81,13.998,65.45,189.86,825.2,55.18,0,0
2026-01-10 08:00:00,NS-1019,both,184.73,95.64,13.905,64.5,183.98,806.6,60.28,0,0
2026-01-10 09:00:00,NS-1019,both,182.64,95.12,13.889,66.63,189.44,794.6,56.04,0,0
2026-01-10 10:00:00,NS-1019,both,181.8,95.37,13.837,63.8,191.99,838.2,62.39,0,0
2026-01-10 11:00:00,NS-1019,both,184.61,95.87,13.85,65.87,186.47,803.8,59.83,0,0
2026-01-10 12:00:00,NS-1019,both,183.3,96.05,13.734,65.93,187.86,809.6,56.54,0,0
2026-01-10 13:00:00,NS-1019,both,180.97,95.32,13.794,65.65,193.37,805.2,53.34,0,0
2026-01-10 14:00:00,NS-1019,both,183.58,95.29,13.984,63.83,189.73,811.1,62.87,0,0
2026-01-10 15:00:00,NS-1019,both,182.73,95.1,13.842,64.43,198.01,828.9,53.16,0,0
2026-01-10 16:00:00,NS-1019,both,181.76,95.22,14.032,64.03,190.35,787.0,54.83,0,0
2026-01-10 17:00:00,NS-1019,both,183.8,95.59,13.8,65.5,194.48,797.4,62.5,0,0
2026-01-10 18:00:00,NS-1019,both,179.39,95.04,13.811,64.16,195.73,813.7,56.34,0,0
2026-01-10 19:00:00,NS-1019,both,180.69,95.16,13.858,65.11,189.23,803.7,57.1,0,0
2026-01-10 20:00:00,NS-1019,both,183.59,94.7,13.836,65.22,192.46,808.5,53.52,0,0
2026-01-10 21:00:00,NS-1019,both,184.67,94.89,13.915,67.56,195.42,805.2,53.09,0,0
2026-01-10 22:00:00,NS-1019,both,189.37,95.46,13.83,66.11,194.01,804.9,57.56,0,0
2026-01-10 23:00:00,NS-1019,both,180.31,94.93,13.8,63.51,190.84,812.2,65.58,0,0
2026-01-11 00:00:00,NS-1019,both,183.51,95.29,13.936,64.92,194.39,812.8,56.08,0,0
2026-01-11 01:00:00,NS-1019,both,181.88,95.16,13.723,64.25,192.11,802.0,70.58,0,0
2026-01-11 02:00:00,NS-1019,both,183.8,94.68,13.897,65.43,193.67,807.3,55.8,0,0
2026-01-11 03:00:00,NS-1019,both,184.43,95.83,13.918,65.93,190.68,814.2,59.07,0,0
2026-01-11 04:00:00,NS-1019,both,186.71,95.79,13.843,66.65,196.74,809.2,61.79,0,0
2026-01-11 05:00:00,NS-1019,both,180.65,95.75,13.787,65.24,194.07,826.4,57.96,0,0
2026-01-11 06:00:00,NS-1019,both,181.8,94.32,13.842,66.37,184.52,788.6,56.22,0,0
2026-01-11 07:00:00,NS-1019,both,181.42,95.44,13.632,65.79,192.04,788.8,64.22,0,0
2026-01-11 08:00:00,NS-1019,both,179.42,95.49,13.897,65.06,195.56,821.0,61.2,0,0
2026-01-11 09:00:00,NS-1019,both,184.06,95.02,13.809,66.07,189.86,782.9,65.97,0,0
2026-01-11 10:00:00,NS-1019,both,185.59,95.54,13.814,63.91,188.38,797.8,53.24,0,0
2026-01-11 11:00:00,NS-1019,both,182.8,95.5,13.856,65.51,191.89,784.4,69.11,0,0
2026-01-11 12:00:00,NS-1019,both,186.67,95.44,13.812,64.06,189.01,788.5,55.37,0,0
2026-01-11 13:00:00,NS-1019,both,184.84,95.22,13.78,64.54,192.37,781.4,58.43,0,0
2026-01-11 14:00:00,NS-1019,both,182.33,95.27,13.767,66.89,193.99,807.5,56.84,0,0
2026-01-11 15:00:00,NS-1019,both,180.12,95.65,13.833,63.48,190.98,822.4,63.25,0,0
2026-01-11 16:00:00,NS-1019,both,182.01,94.72,13.77,64.62,189.18,808.2,53.96,0,0
2026-01-11 17:00:00,NS-1019,both,182.15,95.59,13.821,66.6,188.51,821.7,61.96,0,0
2026-01-11 18:00:00,NS-1019,both,179.07,95.68,13.811,65.79,192.33,809.7,55.21,0,0
2026-01-11 19:00:00,NS-1019,both,183.58,95.4,13.902,65.87,191.5,784.5,58.85,0,0
2026-01-11 20:00:00,NS-1019,both,180.71,95.65,13.883,65.27,191.14,800.9,57.96,0,0
2026-01-11 21:00:00,NS-1019,both,182.35,95.38,13.76,65.74,191.23,809.2,67.62,0,0
2026-01-11 22:00:00,NS-1019,both,186.08,96.17,13.904,66.26,192.42,819.6,54.21,0,0
2026-01-11 23:00:00,NS-1019,both,180.66,95.63,13.771,67.35,192.42,804.0,66.45,0,0
